order_id,order_date,category,sub_category,region,sales
CA-2018-152275,01/10/2018,Office Supplies,Art,Central,6.672
US-2017-123750,15/04/2017,Office Supplies,Binders,South,189.588
US-2017-123750,15/04/2017,Technology,Accessories,South,408.744
US-2017-123750,15/04/2017,Technology,Accessories,South,291.96
US-2017-123750,15/04/2017,Office Supplies,Storage,South,4.768
CA-2017-127369,06/06/2017,Office Supplies,Storage,East,714.3
US-2015-150574,19/12/2015,Office Supplies,Binders,South,4.812
US-2015-150574,19/12/2015,Technology,Accessories,South,247.8
CA-2017-147375,12/06/2017,Technology,Machines,Central,1007.979
CA-2017-147375,12/06/2017,Office Supplies,Paper,Central,313.488
CA-2018-130043,15/09/2018,Office Supplies,Paper,Central,31.872
CA-2018-157252,20/01/2018,Furniture,Chairs,East,207.846
CA-2017-115756,05/09/2017,Furniture,Furnishings,Central,12.22
CA-2017-115756,05/09/2017,Office Supplies,Storage,Central,194.94
CA-2017-115756,05/09/2017,Office Supplies,Storage,Central,70.95
CA-2017-115756,05/09/2017,Office Supplies,Paper,Central,91.36
CA-2017-115756,05/09/2017,Furniture,Chairs,Central,242.94
CA-2017-115756,05/09/2017,Office Supplies,Labels,Central,22.05
CA-2018-154214,20/03/2018,Furniture,Furnishings,Central,2.91
CA-2017-166674,01/04/2017,Office Supplies,Art,East,59.52
CA-2017-166674,01/04/2017,Office Supplies,Storage,East,161.94
CA-2017-166674,01/04/2017,Office Supplies,Art,East,263.88
CA-2017-166674,01/04/2017,Office Supplies,Art,East,30.48
CA-2017-166674,01/04/2017,Office Supplies,Art,East,9.84
CA-2017-166674,01/04/2017,Technology,Phones,East,35.12
CA-2018-147277,20/10/2018,Furniture,Tables,East,284.364
CA-2018-147277,20/10/2018,Office Supplies,Storage,East,665.408
CA-2017-100153,13/12/2017,Technology,Accessories,Central,63.88
US-2015-110674,12/02/2015,Furniture,Chairs,West,129.568
US-2017-157945,26/09/2017,Furniture,Chairs,Central,747.558
US-2017-157945,26/09/2017,Office Supplies,Envelopes,Central,8.928
CA-2016-109638,15/12/2016,Office Supplies,Appliances,West,103.92
CA-2016-109638,15/12/2016,Technology,Accessories,West,899.91
CA-2016-109638,15/12/2016,Office Supplies,Binders,West,51.312
CA-2017-109869,22/04/2017,Furniture,Furnishings,West,23.56
CA-2017-109869,22/04/2017,Furniture,Tables,West,1272.63
CA-2017-109869,22/04/2017,Office Supplies,Binders,West,28.485
CA-2017-109869,22/04/2017,Office Supplies,Supplies,West,185.376
CA-2017-109869,22/04/2017,Office Supplies,Appliances,West,78.272
US-2016-101399,17/01/2016,Furniture,Furnishings,Central,254.744
CA-2018-154907,31/03/2018,Furniture,Bookcases,Central,205.3328
US-2017-100419,16/12/2017,Office Supplies,Binders,Central,4.788
CA-2016-154144,20/12/2016,Office Supplies,Paper,East,55.48
CA-2015-144666,09/11/2015,Office Supplies,Storage,West,340.92
CA-2015-144666,09/11/2015,Furniture,Bookcases,West,222.666
CA-2015-144666,09/11/2015,Technology,Phones,West,703.968
CA-2015-144666,09/11/2015,Office Supplies,Storage,West,92.52
CA-2015-144666,09/11/2015,Office Supplies,Paper,West,62.65
CA-2015-144666,09/11/2015,Office Supplies,Paper,West,94.85
CA-2017-103891,12/07/2017,Technology,Phones,West,95.76
CA-2017-152632,27/10/2017,Furniture,Furnishings,East,40.2
CA-2017-100790,26/06/2017,Office Supplies,Art,East,14.7
CA-2017-100790,26/06/2017,Office Supplies,Storage,East,704.25
CA-2015-134677,06/10/2015,Technology,Accessories,West,9.09
CA-2015-127691,22/07/2015,Office Supplies,Art,East,5.96
CA-2015-127691,22/07/2015,Technology,Accessories,East,159.98
CA-2018-140963,10/06/2018,Office Supplies,Labels,West,29.6
CA-2018-140963,10/06/2018,Furniture,Bookcases,West,514.165
CA-2018-140963,10/06/2018,Technology,Phones,West,279.96
CA-2015-154627,29/10/2015,Technology,Phones,Central,2735.952
CA-2015-133753,09/06/2015,Technology,Phones,Central,7.992
CA-2015-133753,09/06/2015,Technology,Accessories,Central,63.984
CA-2015-133753,09/06/2015,Office Supplies,Art,Central,70.368
CA-2015-113362,14/09/2015,Office Supplies,Storage,East,449.15
CA-2015-113362,14/09/2015,Office Supplies,Envelopes,East,11.07
CA-2017-169166,09/05/2017,Technology,Accessories,West,93.98
US-2017-120929,18/03/2017,Furniture,Tables,South,189.882
CA-2016-134782,27/12/2016,Office Supplies,Envelopes,South,105.42
CA-2017-126158,25/07/2017,Office Supplies,Binders,West,119.616
CA-2017-126158,25/07/2017,Furniture,Furnishings,West,255.76
CA-2017-126158,25/07/2017,Furniture,Chairs,West,241.568
CA-2017-126158,25/07/2017,Furniture,Furnishings,West,69.3
US-2017-105578,30/05/2017,Office Supplies,Binders,West,22.62
US-2017-105578,30/05/2017,Office Supplies,Binders,West,14.952
US-2017-105578,30/05/2017,Furniture,Chairs,West,801.568
US-2017-105578,30/05/2017,Office Supplies,Binders,West,2.376
US-2017-105578,30/05/2017,Office Supplies,Paper,West,32.792
CA-2018-134978,12/11/2018,Office Supplies,Binders,East,15.92
CA-2016-145352,16/03/2016,Office Supplies,Art,South,2.74
CA-2016-145352,16/03/2016,Office Supplies,Art,South,8.34
CA-2016-145352,16/03/2016,Office Supplies,Storage,South,46.74
CA-2016-145352,16/03/2016,Office Supplies,Binders,South,6354.95
CA-2018-135307,26/11/2018,Furniture,Furnishings,Central,126.3
CA-2018-135307,26/11/2018,Technology,Accessories,Central,38.04
CA-2017-106341,20/10/2017,Office Supplies,Art,East,7.152
CA-2018-163405,21/12/2018,Office Supplies,Art,West,6.63
CA-2018-163405,21/12/2018,Office Supplies,Art,West,5.88
CA-2018-127432,22/01/2018,Technology,Copiers,West,2999.95
CA-2018-127432,22/01/2018,Office Supplies,Storage,West,51.45
CA-2018-127432,22/01/2018,Office Supplies,Paper,West,11.96
CA-2018-127432,22/01/2018,Office Supplies,Storage,West,1126.02
CA-2016-157812,22/03/2016,Technology,Accessories,Central,18.392
CA-2016-157812,22/03/2016,Office Supplies,Storage,Central,129.568
CA-2016-157812,22/03/2016,Office Supplies,Binders,Central,14.112
CA-2018-145142,23/01/2018,Furniture,Tables,Central,210.98
US-2017-139486,21/05/2017,Technology,Phones,West,55.176
US-2017-139486,21/05/2017,Technology,Accessories,West,66.26
CA-2016-158792,26/12/2016,Office Supplies,Fasteners,East,22.2
CA-2018-113558,21/10/2018,Furniture,Chairs,South,683.952
CA-2018-113558,21/10/2018,Furniture,Furnishings,South,45.696
US-2016-138303,03/09/2016,Office Supplies,Storage,East,36.336
US-2016-138303,03/09/2016,Office Supplies,Supplies,East,666.248
US-2016-138303,03/09/2016,Office Supplies,Envelopes,East,52.512
CA-2016-102848,07/11/2016,Furniture,Chairs,West,190.72
US-2018-129441,07/09/2018,Furniture,Furnishings,West,47.94
CA-2017-168753,29/05/2017,Technology,Phones,South,979.95
CA-2017-168753,29/05/2017,Office Supplies,Binders,South,22.75
CA-2017-126613,10/07/2017,Office Supplies,Storage,West,16.768
US-2018-122637,03/09/2018,Office Supplies,Binders,Central,42.616
CA-2016-147851,03/12/2016,Office Supplies,Binders,East,10.752
CA-2016-134894,07/12/2016,Office Supplies,Appliances,South,152.94
CA-2016-134894,07/12/2016,Furniture,Chairs,South,283.92
CA-2015-140795,01/02/2015,Technology,Accessories,Central,468.9
CA-2017-136924,14/07/2017,Technology,Phones,West,380.864
US-2016-120161,18/12/2016,Office Supplies,Storage,East,646.776
CA-2015-103849,11/05/2015,Technology,Accessories,Central,58.112
CA-2015-103849,11/05/2015,Technology,Phones,Central,100.792
CA-2015-103849,11/05/2015,Furniture,Furnishings,Central,66.112
CA-2018-162929,19/11/2018,Office Supplies,Binders,East,41.28
CA-2018-162929,19/11/2018,Office Supplies,Paper,East,13.36
CA-2016-113173,15/11/2016,Office Supplies,Storage,Central,250.272
CA-2016-113173,15/11/2016,Office Supplies,Binders,Central,11.364
CA-2016-113173,15/11/2016,Office Supplies,Supplies,Central,8.72
CA-2017-136406,15/04/2017,Furniture,Chairs,West,1121.568
CA-2018-112774,11/09/2018,Furniture,Furnishings,South,34.504
CA-2018-101945,24/11/2018,Office Supplies,Fasteners,Central,10.824
CA-2018-100650,29/06/2018,Office Supplies,Storage,West,1295.78
CA-2015-155852,03/03/2015,Office Supplies,Art,South,19.456
CA-2017-113243,10/06/2017,Office Supplies,Labels,West,20.7
CA-2017-113243,10/06/2017,Furniture,Tables,West,1335.68
CA-2017-113243,10/06/2017,Office Supplies,Paper,West,32.4
CA-2018-118731,20/11/2018,Furniture,Furnishings,West,42.6
CA-2018-118731,20/11/2018,Office Supplies,Binders,West,84.056
CA-2015-145576,14/09/2015,Office Supplies,Appliances,South,13.0
CA-2015-145576,14/09/2015,Furniture,Furnishings,South,13.128
CA-2016-130736,07/12/2016,Office Supplies,Fasteners,West,3.96
CA-2016-130736,07/12/2016,Office Supplies,Labels,West,2.61
CA-2018-137099,07/12/2018,Technology,Phones,West,374.376
CA-2018-156951,01/10/2018,Office Supplies,Paper,West,91.84
CA-2018-156951,01/10/2018,Office Supplies,Binders,West,81.088
CA-2018-156951,01/10/2018,Office Supplies,Paper,West,19.44
CA-2018-156951,01/10/2018,Furniture,Chairs,West,451.152
CA-2018-164826,28/12/2018,Office Supplies,Labels,East,72.45
CA-2018-164826,28/12/2018,Office Supplies,Fasteners,East,13.96
CA-2018-164826,28/12/2018,Office Supplies,Binders,East,33.264
CA-2018-164826,28/12/2018,Technology,Phones,East,14.85
CA-2017-127250,03/11/2017,Office Supplies,Art,West,8.82
CA-2016-149713,18/09/2016,Office Supplies,Paper,West,160.72
CA-2016-149713,18/09/2016,Office Supplies,Paper,West,19.92
CA-2016-149713,18/09/2016,Office Supplies,Supplies,West,7.3
CA-2018-118640,20/07/2018,Office Supplies,Storage,Central,69.712
CA-2018-118640,20/07/2018,Furniture,Furnishings,Central,8.792
CA-2016-132906,10/09/2016,Office Supplies,Supplies,West,51.52
CA-2018-145233,01/12/2018,Technology,Phones,West,470.376
CA-2018-145233,01/12/2018,Technology,Phones,West,105.584
CA-2018-145233,01/12/2018,Office Supplies,Appliances,West,31.152
CA-2018-145233,01/12/2018,Office Supplies,Binders,West,6.783
CA-2018-145233,01/12/2018,Technology,Phones,West,406.368
CA-2016-128139,03/07/2016,Furniture,Chairs,South,70.98
CA-2016-128139,03/07/2016,Office Supplies,Labels,South,294.93
US-2017-156986,20/03/2017,Technology,Phones,West,84.784
US-2017-156986,20/03/2017,Office Supplies,Paper,West,20.736
US-2017-156986,20/03/2017,Office Supplies,Binders,West,16.821
US-2017-156986,20/03/2017,Office Supplies,Paper,West,10.368
CA-2015-135405,09/01/2015,Office Supplies,Art,Central,9.344
CA-2015-135405,09/01/2015,Technology,Accessories,Central,31.2
CA-2015-131450,08/08/2015,Office Supplies,Appliances,West,76.12
CA-2015-131450,08/08/2015,Technology,Copiers,West,1199.976
CA-2015-131450,08/08/2015,Technology,Phones,West,445.96
CA-2015-131450,08/08/2015,Furniture,Furnishings,West,327.76
CA-2017-120180,14/07/2017,Office Supplies,Supplies,East,11.632
US-2017-100720,16/07/2017,Technology,Phones,East,143.982
US-2017-100720,16/07/2017,Technology,Phones,East,494.376
US-2017-100720,16/07/2017,Office Supplies,Supplies,East,5.84
CA-2015-149958,15/03/2015,Office Supplies,Storage,South,142.776
CA-2015-149958,15/03/2015,Furniture,Furnishings,South,45.696
CA-2015-149958,15/03/2015,Office Supplies,Binders,South,7.218
CA-2015-149958,15/03/2015,Office Supplies,Binders,South,43.188
CA-2015-149958,15/03/2015,Office Supplies,Paper,South,131.904
US-2015-105767,23/05/2015,Office Supplies,Binders,East,3.282
US-2015-105767,23/05/2015,Office Supplies,Art,East,21.168
US-2015-105767,23/05/2015,Technology,Phones,East,55.188
CA-2017-161816,28/04/2017,Technology,Phones,Central,369.576
CA-2017-161816,28/04/2017,Office Supplies,Labels,Central,15.712
CA-2017-121223,11/09/2017,Office Supplies,Paper,East,8.448
CA-2017-121223,11/09/2017,Technology,Phones,East,728.946
CA-2018-138611,14/11/2018,Technology,Phones,East,119.94
CA-2018-138611,14/11/2018,Office Supplies,Binders,East,3.648
CA-2018-117947,18/08/2018,Furniture,Furnishings,East,40.48
CA-2018-117947,18/08/2018,Furniture,Furnishings,East,9.94
CA-2018-117947,18/08/2018,Office Supplies,Binders,East,107.424
CA-2018-117947,18/08/2018,Technology,Phones,East,37.91
CA-2018-117947,18/08/2018,Furniture,Furnishings,East,88.02
US-2015-111171,26/12/2015,Office Supplies,Binders,Central,8.69
CA-2016-138009,29/11/2016,Furniture,Chairs,Central,301.96
CA-2016-138009,29/11/2016,Office Supplies,Appliances,Central,555.21
CA-2016-138009,29/11/2016,Office Supplies,Storage,Central,523.48
CA-2016-138009,29/11/2016,Office Supplies,Art,Central,161.82
CA-2018-163020,15/09/2018,Furniture,Furnishings,East,35.56
CA-2018-153787,19/05/2018,Office Supplies,Appliances,West,97.16
CA-2018-133431,17/12/2018,Office Supplies,Binders,West,15.24
CA-2018-133431,17/12/2018,Office Supplies,Paper,West,13.23
US-2017-135720,11/12/2017,Office Supplies,Storage,West,243.384
US-2017-135720,11/12/2017,Technology,Accessories,West,119.8
US-2017-135720,11/12/2017,Technology,Phones,West,300.768
CA-2018-144694,24/09/2018,Technology,Accessories,South,17.88
CA-2018-144694,24/09/2018,Office Supplies,Labels,South,235.944
CA-2016-168004,04/10/2016,Furniture,Chairs,South,392.94
US-2017-123470,15/08/2017,Office Supplies,Binders,West,18.882
US-2017-123470,15/08/2017,Office Supplies,Appliances,West,122.328
CA-2017-115917,20/05/2017,Furniture,Furnishings,West,1049.2
CA-2017-115917,20/05/2017,Office Supplies,Binders,West,15.424
CA-2017-147067,18/12/2017,Furniture,Furnishings,Central,18.84
CA-2018-167913,30/07/2018,Office Supplies,Storage,West,330.4
CA-2018-167913,30/07/2018,Office Supplies,Labels,West,26.25
CA-2018-106103,10/06/2018,Technology,Accessories,Central,132.52
US-2018-127719,21/07/2018,Office Supplies,Paper,East,6.48
CA-2018-126221,30/12/2018,Office Supplies,Appliances,Central,209.3
CA-2017-103947,01/04/2017,Office Supplies,Fasteners,West,31.56
CA-2017-103947,01/04/2017,Office Supplies,Appliances,West,30.144
CA-2017-160745,11/12/2017,Furniture,Furnishings,West,14.8
CA-2017-160745,11/12/2017,Technology,Phones,West,302.376
CA-2017-160745,11/12/2017,Technology,Accessories,West,316.0
CA-2017-132661,23/10/2017,Office Supplies,Paper,East,379.4
CA-2018-140844,19/06/2018,Office Supplies,Paper,East,97.82
CA-2018-140844,19/06/2018,Technology,Accessories,East,103.12
CA-2017-137239,22/08/2017,Office Supplies,Appliances,East,113.552
CA-2017-137239,22/08/2017,Office Supplies,Binders,East,3.318
CA-2017-137239,22/08/2017,Office Supplies,Envelopes,East,134.288
US-2017-156097,19/09/2017,Furniture,Chairs,Central,701.372
US-2017-156097,19/09/2017,Office Supplies,Binders,Central,2.308
CA-2016-146563,24/08/2016,Office Supplies,Storage,Central,999.432
CA-2016-146563,24/08/2016,Office Supplies,Storage,Central,724.08
CA-2016-146563,24/08/2016,Furniture,Tables,Central,918.785
CA-2016-146563,24/08/2016,Office Supplies,Binders,Central,2.724
CA-2017-123666,26/03/2017,Office Supplies,Storage,East,459.95
CA-2017-143308,04/11/2017,Office Supplies,Fasteners,South,10.74
CA-2018-132682,08/06/2018,Office Supplies,Supplies,Central,23.76
CA-2018-132682,08/06/2018,Office Supplies,Paper,Central,85.056
CA-2018-132682,08/06/2018,Technology,Phones,Central,381.576
CA-2015-156314,24/12/2015,Furniture,Furnishings,East,30.36
US-2018-106663,09/06/2018,Furniture,Furnishings,Central,23.976
US-2018-106663,09/06/2018,Furniture,Tables,Central,108.925
US-2018-106663,09/06/2018,Office Supplies,Paper,Central,36.352
CA-2018-111178,15/06/2018,Office Supplies,Art,Central,19.56
CA-2018-130351,05/12/2018,Office Supplies,Appliances,Central,61.44
CA-2018-130351,05/12/2018,Office Supplies,Paper,Central,38.9
CA-2018-130351,05/12/2018,Technology,Accessories,Central,99.39
US-2018-119438,18/03/2018,Office Supplies,Appliances,Central,2.688
US-2018-119438,18/03/2018,Technology,Accessories,Central,27.816
US-2018-119438,18/03/2018,Furniture,Furnishings,Central,82.524
US-2018-119438,18/03/2018,Office Supplies,Binders,Central,182.994
CA-2017-164511,19/11/2017,Office Supplies,Binders,East,14.352
CA-2017-164511,19/11/2017,Office Supplies,Storage,East,64.96
CA-2017-164511,19/11/2017,Office Supplies,Storage,East,68.6
US-2018-168116,04/11/2018,Technology,Machines,South,7999.98
US-2018-168116,04/11/2018,Office Supplies,Appliances,South,167.44
CA-2015-157784,05/07/2015,Technology,Accessories,South,479.97
CA-2015-157784,05/07/2015,Office Supplies,Labels,South,14.62
CA-2015-157784,05/07/2015,Office Supplies,Paper,South,19.44
CA-2018-161480,25/12/2018,Furniture,Bookcases,East,191.984
US-2015-117135,21/06/2015,Furniture,Furnishings,South,104.01
US-2015-117135,21/06/2015,Technology,Phones,South,284.82
US-2015-117135,21/06/2015,Office Supplies,Storage,South,36.84
CA-2016-131534,28/03/2016,Technology,Accessories,West,166.24
CA-2016-131534,28/03/2016,Office Supplies,Paper,West,33.4
CA-2016-119291,14/05/2016,Office Supplies,Art,East,198.272
CA-2016-119291,14/05/2016,Office Supplies,Labels,East,47.36
CA-2016-119291,14/05/2016,Office Supplies,Envelopes,East,200.984
CA-2016-119291,14/05/2016,Office Supplies,Labels,East,97.696
CA-2016-119291,14/05/2016,Office Supplies,Art,East,2.696
CA-2016-119291,14/05/2016,Office Supplies,Binders,East,18.588
CA-2016-119291,14/05/2016,Office Supplies,Binders,East,4.896
CA-2018-114552,02/09/2018,Furniture,Furnishings,East,15.072
CA-2017-163755,04/11/2017,Furniture,Furnishings,West,209.88
CA-2016-142027,09/04/2016,Furniture,Tables,West,369.912
CA-2015-138527,12/09/2015,Office Supplies,Paper,South,10.368
CA-2015-138527,12/09/2015,Office Supplies,Appliances,South,166.84
CA-2015-138527,12/09/2015,Technology,Accessories,South,15.216
CA-2015-112158,02/12/2015,Technology,Accessories,East,119.96
CA-2015-112158,02/12/2015,Furniture,Bookcases,East,883.92
CA-2015-112158,02/12/2015,Office Supplies,Binders,East,46.72
CA-2015-113887,05/04/2015,Office Supplies,Paper,East,55.48
CA-2018-146136,03/09/2018,Office Supplies,Envelopes,South,24.448
US-2018-100048,19/05/2018,Office Supplies,Appliances,East,281.34
US-2018-100048,19/05/2018,Technology,Phones,East,307.98
US-2018-100048,19/05/2018,Technology,Accessories,East,299.97
CA-2015-153150,01/07/2015,Office Supplies,Binders,West,19.92
CA-2015-130092,11/01/2015,Furniture,Furnishings,East,9.94
CA-2018-108910,24/09/2018,Furniture,Furnishings,East,103.056
CA-2015-104472,02/06/2015,Office Supplies,Binders,West,59.808
CA-2015-104472,02/06/2015,Furniture,Furnishings,West,73.32
CA-2017-112942,13/02/2017,Office Supplies,Paper,West,146.82
CA-2017-142335,15/12/2017,Furniture,Tables,Central,1652.94
CA-2017-142335,15/12/2017,Office Supplies,Storage,Central,296.37
CA-2015-117429,07/10/2015,Furniture,Furnishings,East,129.92
CA-2017-114713,07/07/2017,Office Supplies,Supplies,South,45.584
CA-2018-144113,16/09/2018,Office Supplies,Envelopes,Central,17.568
CA-2018-144113,16/09/2018,Technology,Phones,Central,55.992
US-2017-150861,03/12/2017,Office Supplies,Paper,East,182.72
US-2017-150861,03/12/2017,Furniture,Tables,East,400.032
US-2017-150861,03/12/2017,Office Supplies,Storage,East,33.63
US-2017-150861,03/12/2017,Furniture,Chairs,East,542.646
US-2017-150861,03/12/2017,Office Supplies,Labels,East,6.3
CA-2018-131954,21/01/2018,Office Supplies,Storage,West,242.94
CA-2018-131954,21/01/2018,Technology,Accessories,West,179.97
CA-2018-131954,21/01/2018,Office Supplies,Binders,West,99.696
CA-2018-131954,21/01/2018,Office Supplies,Binders,West,27.936
CA-2018-131954,21/01/2018,Furniture,Bookcases,West,84.98
CA-2018-131954,21/01/2018,Office Supplies,Binders,West,18.72
CA-2015-132500,08/09/2015,Technology,Accessories,West,49.98
CA-2015-112326,04/01/2015,Office Supplies,Labels,Central,11.784
CA-2015-112326,04/01/2015,Office Supplies,Storage,Central,272.736
CA-2015-112326,04/01/2015,Office Supplies,Binders,Central,3.54
