order_id,order_date,product_id,category_id,region_id,sales
CA-2017-108987,08/09/2017,OFF-ST-10000934,5,67,131.136
CA-2017-108987,08/09/2017,TEC-AC-10000158,12,67,57.584
CA-2015-113166,24/12/2015,OFF-PA-10001947,11,124,9.568
CA-2015-155208,16/04/2015,OFF-AR-10003478,7,125,39.072
CA-2018-117933,24/12/2018,OFF-AP-10004249,10,24,35.91
CA-2018-117457,08/12/2018,TEC-AC-10000158,12,95,179.95
CA-2018-117457,08/12/2018,TEC-CO-10004115,17,95,1199.976
CA-2018-117457,08/12/2018,OFF-PA-10003724,11,95,27.15
CA-2018-117457,08/12/2018,FUR-TA-10002041,4,95,1004.024
CA-2018-117457,08/12/2018,OFF-PA-10002893,11,95,9.68
CA-2018-117457,08/12/2018,OFF-LA-10003766,3,95,28.35
CA-2018-117457,08/12/2018,OFF-PA-10001970,11,95,55.98
CA-2018-117457,08/12/2018,FUR-BO-10001972,1,95,1336.829
CA-2018-117457,08/12/2018,FUR-CH-10003956,2,95,113.568
CA-2018-142636,03/11/2018,OFF-PA-10000157,11,60,139.86
CA-2018-142636,03/11/2018,FUR-CH-10001891,2,60,307.136
CA-2018-122105,24/06/2018,OFF-AR-10004344,7,126,95.92
CA-2017-148796,14/04/2017,FUR-CH-10004886,2,26,383.8
CA-2018-154816,06/11/2018,OFF-PA-10003845,11,127,5.78
CA-2018-110478,04/03/2018,OFF-AR-10001573,7,63,9.32
CA-2018-110478,04/03/2018,OFF-EN-10000483,13,63,15.25
CA-2015-142048,22/06/2015,TEC-AC-10004114,12,128,196.752
CA-2018-125388,19/10/2018,FUR-FU-10004712,6,129,56.56
CA-2018-125388,19/10/2018,OFF-ST-10000918,5,129,32.7
CA-2018-155705,21/08/2018,FUR-CH-10000015,2,130,866.4
CA-2018-149160,23/11/2018,FUR-FU-10003347,6,131,28.4
CA-2018-149160,23/11/2018,OFF-BI-10001543,9,131,287.92
CA-2015-101476,12/09/2015,TEC-MA-10000029,16,132,69.99
CA-2018-152275,01/10/2018,OFF-AR-10000369,7,66,6.672
US-2017-123750,15/04/2017,OFF-BI-10004584,9,133,189.588
US-2017-123750,15/04/2017,TEC-AC-10004659,12,133,408.744
US-2017-123750,15/04/2017,TEC-AC-10004659,12,133,291.96
US-2017-123750,15/04/2017,OFF-ST-10000617,5,133,4.768
CA-2017-127369,06/06/2017,OFF-ST-10003306,5,112,714.3
US-2015-150574,19/12/2015,OFF-BI-10000773,9,134,4.812
US-2015-150574,19/12/2015,TEC-AC-10002600,12,134,247.8
CA-2017-147375,12/06/2017,TEC-MA-10002937,16,37,1007.979
CA-2017-147375,12/06/2017,OFF-PA-10001970,11,37,313.488
CA-2018-130043,15/09/2018,OFF-PA-10002230,11,33,31.872
CA-2018-157252,20/01/2018,FUR-CH-10003396,2,24,207.846
CA-2017-115756,05/09/2017,FUR-FU-10000246,6,84,12.22
CA-2017-115756,05/09/2017,OFF-ST-10000060,5,84,194.94
CA-2017-115756,05/09/2017,OFF-ST-10003058,5,84,70.95
CA-2017-115756,05/09/2017,OFF-PA-10002222,11,84,91.36
CA-2017-115756,05/09/2017,FUR-CH-10002372,2,84,242.94
CA-2017-115756,05/09/2017,OFF-LA-10001317,3,84,22.05
CA-2018-154214,20/03/2018,FUR-FU-10000206,6,135,2.91
CA-2017-166674,01/04/2017,OFF-AR-10000588,7,136,59.52
CA-2017-166674,01/04/2017,OFF-ST-10001469,5,136,161.94
CA-2017-166674,01/04/2017,OFF-AR-10001953,7,136,263.88
CA-2017-166674,01/04/2017,OFF-AR-10003156,7,136,30.48
CA-2017-166674,01/04/2017,OFF-AR-10004974,7,136,9.84
CA-2017-166674,01/04/2017,TEC-PH-10002365,8,136,35.12
CA-2018-147277,20/10/2018,FUR-TA-10001539,4,76,284.364
CA-2018-147277,20/10/2018,OFF-ST-10000142,5,76,665.408
CA-2017-100153,13/12/2017,TEC-AC-10001772,12,137,63.88
US-2015-110674,12/02/2015,FUR-CH-10000225,2,138,129.568
US-2017-157945,26/09/2017,FUR-CH-10002331,2,68,747.558
US-2017-157945,26/09/2017,OFF-EN-10001415,13,68,8.928
CA-2016-109638,15/12/2016,OFF-AP-10002472,10,61,103.92
CA-2016-109638,15/12/2016,TEC-AC-10004571,12,61,899.91
CA-2016-109638,15/12/2016,OFF-BI-10001098,9,61,51.312
CA-2017-109869,22/04/2017,FUR-FU-10000023,6,52,23.56
CA-2017-109869,22/04/2017,FUR-TA-10001889,4,52,1272.63
CA-2017-109869,22/04/2017,OFF-BI-10000315,9,52,28.485
CA-2017-109869,22/04/2017,OFF-SU-10003505,15,52,185.376
CA-2017-109869,22/04/2017,OFF-AP-10002578,10,52,78.272
US-2016-101399,17/01/2016,FUR-FU-10002918,6,139,254.744
CA-2018-154907,31/03/2018,FUR-BO-10002824,1,140,205.3328
US-2017-100419,16/12/2017,OFF-BI-10002194,9,27,4.788
CA-2016-154144,20/12/2016,OFF-PA-10004071,11,141,55.48
CA-2015-144666,09/11/2015,OFF-ST-10002743,5,95,340.92
CA-2015-144666,09/11/2015,FUR-BO-10001601,1,95,222.666
CA-2015-144666,09/11/2015,TEC-PH-10002680,8,95,703.968
CA-2015-144666,09/11/2015,OFF-ST-10001321,5,95,92.52
CA-2015-144666,09/11/2015,OFF-PA-10001509,11,95,62.65
CA-2015-144666,09/11/2015,OFF-PA-10003465,11,95,94.85
CA-2017-103891,12/07/2017,TEC-PH-10000149,8,142,95.76
CA-2017-152632,27/10/2017,FUR-FU-10002671,6,25,40.2
CA-2017-100790,26/06/2017,OFF-AR-10003045,7,24,14.7
CA-2017-100790,26/06/2017,OFF-ST-10000689,5,24,704.25
CA-2015-134677,06/10/2015,TEC-AC-10001445,12,143,9.09
CA-2015-127691,22/07/2015,OFF-AR-10002053,7,24,5.96
CA-2015-127691,22/07/2015,TEC-AC-10002567,12,24,159.98
CA-2018-140963,10/06/2018,OFF-LA-10003923,3,63,29.6
CA-2018-140963,10/06/2018,FUR-BO-10001337,1,63,514.165
CA-2018-140963,10/06/2018,TEC-PH-10001924,8,63,279.96
CA-2015-154627,29/10/2015,TEC-PH-10001363,8,27,2735.952
CA-2015-133753,09/06/2015,TEC-PH-10000376,8,144,7.992
CA-2015-133753,09/06/2015,TEC-AC-10000303,12,144,63.984
CA-2015-133753,09/06/2015,OFF-AR-10001953,7,144,70.368
CA-2015-113362,14/09/2015,OFF-ST-10001809,5,145,449.15
CA-2015-113362,14/09/2015,OFF-EN-10003845,13,145,11.07
CA-2017-169166,09/05/2017,TEC-AC-10000991,12,61,93.98
US-2017-120929,18/03/2017,FUR-TA-10001857,4,32,189.882
CA-2016-134782,27/12/2016,OFF-EN-10001434,13,146,105.42
CA-2017-126158,25/07/2017,OFF-BI-10002498,9,147,119.616
CA-2017-126158,25/07/2017,FUR-FU-10004864,6,147,255.76
CA-2017-126158,25/07/2017,FUR-CH-10002602,2,147,241.568
CA-2017-126158,25/07/2017,FUR-FU-10000073,6,147,69.3
US-2017-105578,30/05/2017,OFF-BI-10001670,9,148,22.62
US-2017-105578,30/05/2017,OFF-BI-10001658,9,148,14.952
US-2017-105578,30/05/2017,FUR-CH-10001215,2,148,801.568
US-2017-105578,30/05/2017,OFF-BI-10000831,9,148,2.376
US-2017-105578,30/05/2017,OFF-PA-10000357,11,148,32.792
CA-2018-134978,12/11/2018,OFF-BI-10003274,9,24,15.92
CA-2016-145352,16/03/2016,OFF-AR-10001662,7,149,2.74
CA-2016-145352,16/03/2016,OFF-AR-10003856,7,149,8.34
CA-2016-145352,16/03/2016,OFF-ST-10001228,5,149,46.74
CA-2016-145352,16/03/2016,OFF-BI-10003527,9,149,6354.95
CA-2018-135307,26/11/2018,FUR-FU-10001290,6,150,126.3
CA-2018-135307,26/11/2018,TEC-AC-10002399,12,150,38.04
CA-2017-106341,20/10/2017,OFF-AR-10002053,7,56,7.152
CA-2018-163405,21/12/2018,OFF-AR-10003811,7,14,6.63
CA-2018-163405,21/12/2018,OFF-AR-10001246,7,14,5.88
CA-2018-127432,22/01/2018,TEC-CO-10003236,17,151,2999.95
CA-2018-127432,22/01/2018,OFF-ST-10004507,5,151,51.45
CA-2018-127432,22/01/2018,OFF-PA-10001667,11,151,11.96
CA-2018-127432,22/01/2018,OFF-ST-10004459,5,151,1126.02
CA-2016-157812,22/03/2016,TEC-AC-10000171,12,17,18.392
CA-2016-157812,22/03/2016,OFF-ST-10000736,5,17,129.568
CA-2016-157812,22/03/2016,OFF-BI-10000285,9,17,14.112
CA-2018-145142,23/01/2018,FUR-TA-10001857,4,152,210.98
US-2017-139486,21/05/2017,TEC-PH-10003555,8,4,55.176
US-2017-139486,21/05/2017,TEC-AC-10003832,12,4,66.26
CA-2016-158792,26/12/2016,OFF-FA-10002815,14,129,22.2
CA-2018-113558,21/10/2018,FUR-CH-10003379,2,153,683.952
CA-2018-113558,21/10/2018,FUR-FU-10001756,6,153,45.696
US-2016-138303,03/09/2016,OFF-ST-10004963,5,64,36.336
US-2016-138303,03/09/2016,OFF-SU-10002881,15,64,666.248
US-2016-138303,03/09/2016,OFF-EN-10001335,13,64,52.512
CA-2016-102848,07/11/2016,FUR-CH-10000595,2,2,190.72
US-2018-129441,07/09/2018,FUR-FU-10000448,6,4,47.94
CA-2017-168753,29/05/2017,TEC-PH-10000984,8,154,979.95
CA-2017-168753,29/05/2017,OFF-BI-10002557,9,154,22.75
CA-2017-126613,10/07/2017,OFF-ST-10001325,5,155,16.768
US-2018-122637,03/09/2018,OFF-BI-10002429,9,156,42.616
CA-2016-147851,03/12/2016,OFF-BI-10004528,9,30,10.752
CA-2016-134894,07/12/2016,OFF-AP-10001271,10,1,152.94
CA-2016-134894,07/12/2016,FUR-CH-10002647,2,1,283.92
CA-2015-140795,01/02/2015,TEC-AC-10001432,12,157,468.9
CA-2017-136924,14/07/2017,TEC-PH-10002262,8,116,380.864
US-2016-120161,18/12/2016,OFF-ST-10001809,5,158,646.776
CA-2015-103849,11/05/2015,TEC-AC-10001465,12,7,58.112
CA-2015-103849,11/05/2015,TEC-PH-10002597,8,7,100.792
CA-2015-103849,11/05/2015,FUR-FU-10000723,6,7,66.112
CA-2018-162929,19/11/2018,OFF-BI-10000404,9,46,41.28
CA-2018-162929,19/11/2018,OFF-PA-10002986,11,46,13.36
CA-2016-113173,15/11/2016,OFF-ST-10000604,5,156,250.272
CA-2016-113173,15/11/2016,OFF-BI-10004738,9,156,11.364
CA-2016-113173,15/11/2016,OFF-SU-10001935,15,156,8.72
CA-2017-136406,15/04/2017,FUR-CH-10002024,2,95,1121.568
CA-2018-112774,11/09/2018,FUR-FU-10003039,6,134,34.504
CA-2018-101945,24/11/2018,OFF-FA-10004248,14,33,10.824
CA-2018-100650,29/06/2018,OFF-ST-10001780,5,159,1295.78
CA-2015-155852,03/03/2015,OFF-AR-10003560,7,125,19.456
CA-2017-113243,10/06/2017,OFF-LA-10001297,3,63,20.7
CA-2017-113243,10/06/2017,FUR-TA-10004256,4,63,1335.68
CA-2017-113243,10/06/2017,OFF-PA-10003441,11,63,32.4
CA-2018-118731,20/11/2018,FUR-FU-10003347,6,95,42.6
CA-2018-118731,20/11/2018,OFF-BI-10000069,9,95,84.056
CA-2015-145576,14/09/2015,OFF-AP-10003914,10,86,13.0
CA-2015-145576,14/09/2015,FUR-FU-10004020,6,86,13.128
CA-2016-130736,07/12/2016,OFF-FA-10003467,14,60,3.96
CA-2016-130736,07/12/2016,OFF-LA-10000634,3,60,2.61
CA-2018-137099,07/12/2018,TEC-PH-10002496,8,142,374.376
CA-2018-156951,01/10/2018,OFF-PA-10004530,11,60,91.84
CA-2018-156951,01/10/2018,OFF-BI-10001107,9,60,81.088
CA-2018-156951,01/10/2018,OFF-PA-10004451,11,60,19.44
CA-2018-156951,01/10/2018,FUR-CH-10004997,2,60,451.152
CA-2018-164826,28/12/2018,OFF-LA-10001297,3,24,72.45
CA-2018-164826,28/12/2018,OFF-FA-10000585,14,24,13.96
CA-2018-164826,28/12/2018,OFF-BI-10001922,9,24,33.264
CA-2018-164826,28/12/2018,TEC-PH-10000347,8,24,14.85
CA-2017-127250,03/11/2017,OFF-AR-10003394,7,160,8.82
CA-2016-149713,18/09/2016,OFF-PA-10004530,11,107,160.72
CA-2016-149713,18/09/2016,OFF-PA-10001450,11,107,19.92
CA-2016-149713,18/09/2016,OFF-SU-10001574,15,107,7.3
CA-2018-118640,20/07/2018,OFF-ST-10002974,5,27,69.712
CA-2018-118640,20/07/2018,FUR-FU-10001475,6,27,8.792
CA-2016-132906,10/09/2016,OFF-SU-10004498,15,26,51.52
CA-2018-145233,01/12/2018,TEC-PH-10004977,8,77,470.376
CA-2018-145233,01/12/2018,TEC-PH-10000586,8,77,105.584
CA-2018-145233,01/12/2018,OFF-AP-10000358,10,77,31.152
CA-2018-145233,01/12/2018,OFF-BI-10002764,9,77,6.783
CA-2018-145233,01/12/2018,TEC-PH-10001254,8,77,406.368
CA-2016-128139,03/07/2016,FUR-CH-10003956,2,127,70.98
CA-2016-128139,03/07/2016,OFF-LA-10003930,3,127,294.93
US-2017-156986,20/03/2017,TEC-PH-10003800,8,161,84.784
US-2017-156986,20/03/2017,OFF-PA-10002005,11,161,20.736
US-2017-156986,20/03/2017,OFF-BI-10002498,9,161,16.821
US-2017-156986,20/03/2017,OFF-PA-10004101,11,161,10.368
CA-2015-135405,09/01/2015,OFF-AR-10004078,7,162,9.344
CA-2015-135405,09/01/2015,TEC-AC-10001266,12,162,31.2
CA-2015-131450,08/08/2015,OFF-AP-10004708,10,143,76.12
CA-2015-131450,08/08/2015,TEC-CO-10004115,17,143,1199.976
CA-2015-131450,08/08/2015,TEC-PH-10002398,8,143,445.96
CA-2015-131450,08/08/2015,FUR-FU-10001979,6,143,327.76
CA-2017-120180,14/07/2017,OFF-SU-10004115,15,64,11.632
US-2017-100720,16/07/2017,TEC-PH-10001425,8,75,143.982
US-2017-100720,16/07/2017,TEC-PH-10003963,8,75,494.376
US-2017-100720,16/07/2017,OFF-SU-10001574,15,75,5.84
CA-2015-149958,15/03/2015,OFF-ST-10001490,5,86,142.776
CA-2015-149958,15/03/2015,FUR-FU-10001756,6,86,45.696
CA-2015-149958,15/03/2015,OFF-BI-10000773,9,86,7.218
CA-2015-149958,15/03/2015,OFF-BI-10001543,9,86,43.188
CA-2015-149958,15/03/2015,OFF-PA-10002120,11,86,131.904
US-2015-105767,23/05/2015,OFF-BI-10000848,9,64,3.282
US-2015-105767,23/05/2015,OFF-AR-10001246,7,64,21.168
US-2015-105767,23/05/2015,TEC-PH-10003092,8,64,55.188
CA-2017-161816,28/04/2017,TEC-PH-10003012,8,163,369.576
CA-2017-161816,28/04/2017,OFF-LA-10004345,3,163,15.712
CA-2017-121223,11/09/2017,OFF-PA-10001204,11,106,8.448
CA-2017-121223,11/09/2017,TEC-PH-10004667,8,106,728.946
CA-2018-138611,14/11/2018,TEC-PH-10000011,8,164,119.94
CA-2018-138611,14/11/2018,OFF-BI-10002949,9,164,3.648
CA-2018-117947,18/08/2018,FUR-FU-10003849,6,165,40.48
CA-2018-117947,18/08/2018,FUR-FU-10000010,6,165,9.94
CA-2018-117947,18/08/2018,OFF-BI-10002824,9,165,107.424
CA-2018-117947,18/08/2018,TEC-PH-10002538,8,165,37.91
CA-2018-117947,18/08/2018,FUR-FU-10000521,6,165,88.02
US-2015-111171,26/12/2015,OFF-BI-10002103,9,27,8.69
CA-2016-138009,29/11/2016,FUR-CH-10004853,2,166,301.96
CA-2016-138009,29/11/2016,OFF-AP-10000179,10,166,555.21
CA-2016-138009,29/11/2016,OFF-ST-10001272,5,166,523.48
CA-2016-138009,29/11/2016,OFF-AR-10004042,7,166,161.82
CA-2018-163020,15/09/2018,FUR-FU-10000221,6,30,35.56
CA-2018-153787,19/05/2018,OFF-AP-10001563,10,61,97.16
CA-2018-133431,17/12/2018,OFF-BI-10000605,9,35,15.24
CA-2018-133431,17/12/2018,OFF-PA-10002615,11,35,13.23
US-2017-135720,11/12/2017,OFF-ST-10001963,5,43,243.384
US-2017-135720,11/12/2017,TEC-AC-10001267,12,43,119.8
US-2017-135720,11/12/2017,TEC-PH-10002103,8,43,300.768
CA-2018-144694,24/09/2018,TEC-AC-10002857,12,124,17.88
CA-2018-144694,24/09/2018,OFF-LA-10003930,3,124,235.944
CA-2016-168004,04/10/2016,FUR-CH-10001482,2,167,392.94
US-2017-123470,15/08/2017,OFF-BI-10001989,9,43,18.882
US-2017-123470,15/08/2017,OFF-AP-10003287,10,43,122.328
CA-2017-115917,20/05/2017,FUR-FU-10000576,6,168,1049.2
CA-2017-115917,20/05/2017,OFF-BI-10004728,9,168,15.424
CA-2017-147067,18/12/2017,FUR-FU-10000732,6,40,18.84
CA-2018-167913,30/07/2018,OFF-ST-10000585,5,169,330.4
CA-2018-167913,30/07/2018,OFF-LA-10002787,3,169,26.25
CA-2018-106103,10/06/2018,TEC-AC-10003832,12,170,132.52
US-2018-127719,21/07/2018,OFF-PA-10001934,11,171,6.48
CA-2018-126221,30/12/2018,OFF-AP-10002457,10,135,209.3
CA-2017-103947,01/04/2017,OFF-FA-10003112,14,172,31.56
CA-2017-103947,01/04/2017,OFF-AP-10002350,10,172,30.144
CA-2017-160745,11/12/2017,FUR-FU-10001935,6,173,14.8
CA-2017-160745,11/12/2017,TEC-PH-10003273,8,173,302.376
CA-2017-160745,11/12/2017,TEC-AC-10001142,12,173,316.0
CA-2017-132661,23/10/2017,OFF-PA-10000482,11,24,379.4
CA-2018-140844,19/06/2018,OFF-PA-10003892,11,46,97.82
CA-2018-140844,19/06/2018,TEC-AC-10001101,12,46,103.12
CA-2017-137239,22/08/2017,OFF-AP-10002439,10,48,113.552
CA-2017-137239,22/08/2017,OFF-BI-10002827,9,48,3.318
CA-2017-137239,22/08/2017,OFF-EN-10002230,13,48,134.288
US-2017-156097,19/09/2017,FUR-CH-10001215,2,174,701.372
US-2017-156097,19/09/2017,OFF-BI-10004654,9,174,2.308
CA-2016-146563,24/08/2016,OFF-ST-10001490,5,175,999.432
CA-2016-146563,24/08/2016,OFF-ST-10001511,5,175,724.08
CA-2016-146563,24/08/2016,FUR-TA-10001768,4,175,918.785
CA-2016-146563,24/08/2016,OFF-BI-10003981,9,175,2.724
CA-2017-123666,26/03/2017,OFF-ST-10001522,5,165,459.95
CA-2017-143308,04/11/2017,OFF-FA-10000621,14,176,10.74
CA-2018-132682,08/06/2018,OFF-SU-10004231,15,177,23.76
CA-2018-132682,08/06/2018,OFF-PA-10000474,11,177,85.056
CA-2018-132682,08/06/2018,TEC-PH-10004042,8,177,381.576
CA-2015-156314,24/12/2015,FUR-FU-10003096,6,178,30.36
US-2018-106663,09/06/2018,FUR-FU-10002759,6,156,23.976
US-2018-106663,09/06/2018,FUR-TA-10000688,4,156,108.925
US-2018-106663,09/06/2018,OFF-PA-10002377,11,156,36.352
CA-2018-111178,15/06/2018,OFF-AR-10001954,7,117,19.56
CA-2018-130351,05/12/2018,OFF-AP-10004532,10,135,61.44
CA-2018-130351,05/12/2018,OFF-PA-10002137,11,135,38.9
CA-2018-130351,05/12/2018,TEC-AC-10003832,12,135,99.39
US-2018-119438,18/03/2018,OFF-AP-10000804,10,179,2.688
US-2018-119438,18/03/2018,TEC-AC-10003614,12,179,27.816
US-2018-119438,18/03/2018,FUR-FU-10003553,6,179,82.524
US-2018-119438,18/03/2018,OFF-BI-10004632,9,179,182.994
CA-2017-164511,19/11/2017,OFF-BI-10003305,9,24,14.352
CA-2017-164511,19/11/2017,OFF-ST-10002583,5,24,64.96
CA-2017-164511,19/11/2017,OFF-ST-10004507,5,24,68.6
US-2018-168116,04/11/2018,TEC-MA-10004125,16,180,7999.98
US-2018-168116,04/11/2018,OFF-AP-10002457,10,180,167.44
CA-2015-157784,05/07/2015,TEC-AC-10003911,12,130,479.97
CA-2015-157784,05/07/2015,OFF-LA-10001934,3,130,14.62
CA-2015-157784,05/07/2015,OFF-PA-10000304,11,130,19.44
CA-2018-161480,25/12/2018,FUR-BO-10004015,1,46,191.984
US-2015-117135,21/06/2015,FUR-FU-10004071,6,181,104.01
US-2015-117135,21/06/2015,TEC-PH-10002033,8,181,284.82
US-2015-117135,21/06/2015,OFF-ST-10002444,5,181,36.84
CA-2016-131534,28/03/2016,TEC-AC-10002253,12,2,166.24
CA-2016-131534,28/03/2016,OFF-PA-10000743,11,2,33.4
CA-2016-119291,14/05/2016,OFF-AR-10003373,7,182,198.272
CA-2016-119291,14/05/2016,OFF-LA-10002312,3,182,47.36
CA-2016-119291,14/05/2016,OFF-EN-10000927,13,182,200.984
CA-2016-119291,14/05/2016,OFF-LA-10003510,3,182,97.696
CA-2016-119291,14/05/2016,OFF-AR-10001118,7,182,2.696
CA-2016-119291,14/05/2016,OFF-BI-10001575,9,182,18.588
CA-2016-119291,14/05/2016,OFF-BI-10001982,9,182,4.896
CA-2018-114552,02/09/2018,FUR-FU-10002960,6,178,15.072
CA-2017-163755,04/11/2017,FUR-FU-10003394,6,6,209.88
CA-2016-142027,09/04/2016,FUR-TA-10002774,4,107,369.912
CA-2015-138527,12/09/2015,OFF-PA-10001800,11,183,10.368
CA-2015-138527,12/09/2015,OFF-AP-10001469,10,183,166.84
CA-2015-138527,12/09/2015,TEC-AC-10002399,12,183,15.216
CA-2015-112158,02/12/2015,TEC-AC-10003628,12,46,119.96
CA-2015-112158,02/12/2015,FUR-BO-10003272,1,46,883.92
CA-2015-112158,02/12/2015,OFF-BI-10000050,9,46,46.72
CA-2015-113887,05/04/2015,OFF-PA-10004071,11,46,55.48
CA-2018-146136,03/09/2018,OFF-EN-10001219,13,184,24.448
US-2018-100048,19/05/2018,OFF-AP-10001154,10,185,281.34
US-2018-100048,19/05/2018,TEC-PH-10003012,8,185,307.98
US-2018-100048,19/05/2018,TEC-AC-10001606,12,185,299.97
CA-2015-153150,01/07/2015,OFF-BI-10003355,9,60,19.92
CA-2015-130092,11/01/2015,FUR-FU-10000010,6,22,9.94
CA-2018-108910,24/09/2018,FUR-FU-10002253,6,56,103.056
CA-2015-104472,02/06/2015,OFF-BI-10001658,9,13,59.808
CA-2015-104472,02/06/2015,FUR-FU-10000246,6,13,73.32
CA-2017-112942,13/02/2017,OFF-PA-10004092,11,63,146.82
CA-2017-142335,15/12/2017,FUR-TA-10000198,4,186,1652.94
CA-2017-142335,15/12/2017,OFF-ST-10000036,5,186,296.37
CA-2015-117429,07/10/2015,FUR-FU-10000222,6,12,129.92
CA-2017-114713,07/07/2017,OFF-SU-10004664,15,187,45.584
CA-2018-144113,16/09/2018,OFF-EN-10001141,13,111,17.568
CA-2018-144113,16/09/2018,TEC-PH-10002170,8,111,55.992
US-2017-150861,03/12/2017,OFF-PA-10001954,11,188,182.72
US-2017-150861,03/12/2017,FUR-TA-10002228,4,188,400.032
US-2017-150861,03/12/2017,OFF-ST-10004634,5,188,33.63
US-2017-150861,03/12/2017,FUR-CH-10002965,2,188,542.646
US-2017-150861,03/12/2017,OFF-LA-10001317,3,188,6.3
CA-2018-131954,21/01/2018,OFF-ST-10000736,5,61,242.94
CA-2018-131954,21/01/2018,TEC-AC-10003610,12,61,179.97
CA-2018-131954,21/01/2018,OFF-BI-10003982,9,61,99.696
CA-2018-131954,21/01/2018,OFF-BI-10003291,9,61,27.936
CA-2018-131954,21/01/2018,FUR-BO-10001619,1,61,84.98
CA-2018-131954,21/01/2018,OFF-BI-10000138,9,61,18.72
CA-2015-132500,08/09/2015,TEC-AC-10001383,12,95,49.98
CA-2015-112326,04/01/2015,OFF-LA-10003223,3,18,11.784
CA-2015-112326,04/01/2015,OFF-ST-10002743,5,18,272.736
CA-2015-112326,04/01/2015,OFF-BI-10004094,9,18,3.54
US-2017-146710,27/08/2017,OFF-SU-10004498,15,78,51.52
US-2017-146710,27/08/2017,OFF-PA-10002615,11,78,3.528
US-2017-146710,27/08/2017,OFF-PA-10004971,11,78,4.624
US-2017-146710,27/08/2017,OFF-SU-10004261,15,78,55.168
CA-2015-124429,27/05/2015,FUR-TA-10002607,4,189,567.12
CA-2015-124429,27/05/2015,OFF-ST-10001809,5,189,359.32
CA-2017-150889,20/03/2017,TEC-PH-10000004,8,190,11.992
CA-2018-126074,02/10/2018,OFF-BI-10003638,9,191,58.05
CA-2018-126074,02/10/2018,FUR-FU-10003577,6,191,157.74
CA-2018-126074,02/10/2018,OFF-AR-10003478,7,191,56.98
CA-2018-126074,02/10/2018,OFF-BI-10000546,9,191,2.88
CA-2017-110499,07/04/2017,TEC-CO-10002095,17,95,1199.976
CA-2016-135272,07/12/2016,FUR-FU-10002759,6,2,79.92
CA-2017-140928,18/09/2017,FUR-TA-10001095,4,134,383.438
CA-2015-106803,29/12/2015,OFF-ST-10002444,5,192,24.56
CA-2015-106803,29/12/2015,TEC-AC-10001267,12,192,119.8
CA-2018-117240,23/07/2018,OFF-BI-10000848,9,30,13.128
CA-2018-133333,18/09/2018,OFF-PA-10002377,11,157,22.72
CA-2016-112319,31/08/2016,OFF-PA-10003441,11,26,58.32
CA-2018-126046,03/11/2018,OFF-LA-10004484,3,149,12.39
CA-2016-114923,08/02/2016,TEC-PH-10003931,8,48,107.982
CA-2015-162775,13/01/2015,OFF-EN-10001990,13,193,11.36
CA-2015-162775,13/01/2015,OFF-EN-10001532,13,193,50.94
CA-2015-162775,13/01/2015,TEC-AC-10003174,12,193,646.74
CA-2015-162775,13/01/2015,OFF-BI-10004187,9,193,5.64
CA-2015-162775,13/01/2015,OFF-ST-10000025,5,193,572.58
CA-2015-106810,14/05/2015,FUR-FU-10004306,6,105,310.88
CA-2017-157245,19/05/2017,FUR-CH-10003746,2,102,641.96
CA-2018-104220,30/01/2018,OFF-BI-10001036,9,194,18.28
CA-2018-104220,30/01/2018,TEC-PH-10004614,8,194,207.0
CA-2018-104220,30/01/2018,OFF-BI-10000301,9,194,32.35
CA-2018-104220,30/01/2018,OFF-BI-10003910,9,194,7.71
CA-2018-104220,30/01/2018,OFF-AR-10004648,7,194,40.3
CA-2018-104220,30/01/2018,FUR-FU-10002597,6,194,34.58
CA-2015-165974,29/06/2015,OFF-AR-10003405,7,94,32.76
CA-2016-144267,21/08/2016,FUR-CH-10002335,2,95,544.008
CA-2016-144267,21/08/2016,OFF-PA-10000157,11,95,59.94
CA-2016-144267,21/08/2016,OFF-PA-10001947,11,95,23.92
CA-2016-144267,21/08/2016,OFF-PA-10003657,11,95,4.28
US-2016-157014,03/10/2016,OFF-BI-10001098,9,48,32.07
US-2016-157014,03/10/2016,TEC-AC-10002167,12,48,24.0
US-2016-157014,03/10/2016,FUR-BO-10004409,1,48,35.49
US-2016-157014,03/10/2016,TEC-AC-10000057,12,48,47.984
CA-2016-154921,23/05/2016,OFF-EN-10000056,13,38,186.69
CA-2018-129567,17/03/2018,OFF-BI-10000014,9,195,17.456
CA-2016-154620,12/12/2016,FUR-CH-10004675,2,195,348.928
CA-2016-115938,26/06/2016,OFF-BI-10001543,9,196,143.96
CA-2016-115938,26/06/2016,OFF-ST-10001321,5,196,15.42
CA-2016-115938,26/06/2016,OFF-BI-10001132,9,196,43.04
CA-2016-115938,26/06/2016,FUR-CH-10003199,2,196,332.94
CA-2017-105256,20/05/2017,TEC-PH-10001530,8,197,1363.96
CA-2015-156433,20/09/2015,OFF-LA-10001569,3,95,9.96
CA-2015-156433,20/09/2015,OFF-PA-10003724,11,95,21.72
CA-2018-151428,21/09/2018,OFF-BI-10000546,9,39,20.16
CA-2016-124653,24/12/2016,OFF-PA-10000176,11,145,132.79
CA-2016-124653,24/12/2016,OFF-PA-10002365,11,145,12.96
CA-2016-124653,24/12/2016,OFF-LA-10002271,3,145,21.56
CA-2016-101910,27/11/2016,FUR-CH-10002647,2,198,283.92
